Latitude,Longitude,Implication,Structure,Description,Catégorie,Département,Adresse,Ville,CP,Full Address,Implication 2019-2020,Implication 2017-2018,Site Web,Type de lieu,,Organisation structurelle
46.1948448,5.2184848,2,Cie Arnica,"Théâtre de marionettes et d'écritures contemporaines. Ecriture en collaboration avec des habitant·e·s. Thématiques des migrations, collaboration au sein du réseau Traces.",Artistes,Ain,40 rue du Général Delestraint ,Bourg-en-Bresse,01000,40 rue du Général Delestraint  Bourg-en-Bresse 01000 ,,,https://www.cie-arnica.com/creations-passees,,,
45.4142993,4.7904357,2,Cie Candide,"Compagnie de théâtre. Ancrée dans l’exploration des contes et des récits de vie, sa démarche artistique est aussi nourrie par des matériaux d’archives et des dispositifs singuliers de collectages de paroles. A participé à la biennale Traces 2018.",Artistes,Isère,2 place de la Mairie,Clonas sur Varèze,38550,2 place de la Mairie Clonas sur Varèze 38550 ,,2018,http://www.cie-candide.com/,Theatre,,Compagnie
45.77668999999999,4.8064656,2,Cie No Man's Land,"Compagnie de théâtre produisant des pièces sur des thèmes historiques et sociologiques en lien étroit avec les questions de la colonisation, de l'itinérance et de la migration (Vietnam, Algérie). ",Artistes,Rhône,9 rue de la Corderie,Lyon,69009,9 rue de la Corderie Lyon 69009 ,,2018,https://www.cienomansland.com/,Theatre,,Compagnie
45.7511103,4.845056599999999,2,Cie Nouvelle Fabrique,"Compagnie de théâtre. Ecritures contemporaines, les formes inédites ou atypiques. Lecture théâtralisée en partenariat avec Traces.",Artistes,Rhône,38 avenue Jean Jaurès,Lyon,69007,38 avenue Jean Jaurès Lyon 69007 ,,2018,https://www.facebook.com/lanouvellefabrique/,,,
45.761685,4.8859622,2,Cie Waninga,Compagnie théâtrale engagée sur la question migratoire et le racisme. Participe à la biennale Traces 2020 avec son spectacle « Le Droit à l'Erreur ».,Artistes,,46 cours Docteur Jean Damidot,Villeurbanne,69100,46 cours Docteur Jean Damidot Villeurbanne 69100 ,2020,,https://www.facebook.com/ciewaninga/,Theatre,,Compagnie
46.1990321,5.2170225,2,Cimade Ain,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Ain,2 Rue de Largillière,Bourg-en-Bresse,01000,2 Rue de Largillière Bourg-en-Bresse 01000 ,,2018,https://www.facebook.com/lacimadebeb/,,,Association
45.566391,5.921017099999999,2,Cimade Chambéry - Collectif Migrant'scène,Migrant'Scène est un festival organisé par La Cimade.,Solidarités,Savoie,1 Place de l'Hôtel de Ville,Chambéry,73001,1 Place de l'Hôtel de Ville Chambéry 73001 ,2020,2018,https://www.facebook.com/migrantscene.chambery/,,,Collectif
45.76832479999999,3.0825646,2,Cimade Clermont-Ferrand,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Auvergne,13 Rue Marmontel,Clermont-Ferrand,63000,13 Rue Marmontel Clermont-Ferrand 63000 ,2020,2018,https://www.facebook.com/LaCimade63/,,,
44.9276096,4.900437200000001,2,Cimade Drôme,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Drôme,97 Rue Faventines,Valence,26000,97 Rue Faventines Valence 26000 ,2020,2018,https://www.facebook.com/CimadeValence/,,,Association
45.7716352,4.8348904,2,Cimade Grand-Lyon,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Rhône,33 Rue Imbert-Colomès,Lyon,69001,33 Rue Imbert-Colomès Lyon 69001 ,,,https://www.lacimade.org/regions/auvergne-rhone-alpes/,,,
45.1845952,5.724427899999999,2,Cimade Grenoble,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Isère,6 Rue Berthe de Boissieux ,Grenoble,38000,6 Rue Berthe de Boissieux  Grenoble 38000 ,2020,2018,https://www.facebook.com/La-Cimade-Grenoble-910706472353577/,,,Association
45.4452264,4.3984486,2,Cimade Saint-Etienne,"La Cimade a pour but de manifester une solidarité active avec les personnes opprimées et exploitées. Elle défend la dignité et les droits des personnes réfugiées et migrantes quelles que soient leurs origines, leurs opinions politiques ou leurs convictions.",Solidarités,Loire,3 Rue Louis Soulié,Saint-Etienne,42000,3 Rue Louis Soulié Saint-Etienne 42000 ,2020,,https://www.facebook.com/lacimadesaintetienne/,,,
45.690165,3.6084862,2,Ciné Parc,"Cinéma itinérant. Favoriser l’accès au cinéma, dans toute sa diversité. Programmation en lien avec les thématiques de la migration, contribution au réseau Traces.",Solidarités,Auvergne,Maison du Parc,Saint-Gervais-sous-Meymont,63880,Maison du Parc Saint-Gervais-sous-Meymont 63880 ,2020,,http://www.cineparc.fr/,,,
45.7688911,4.9553565,2,Ciné Toboggan,"Cinéma indépendant Art & Essai, engagé sur beaucoup de plans, en particulier sur la question de la migration et en partenariat avec le réseau Traces.",Equipements culturels,Rhône,14 avenue Jean Macé,Décines-Charpieu,69150,14 avenue Jean Macé Décines-Charpieu 69150 ,,2018,https://letoboggan.com/cinema/,Cinéma,,Lieu
45.8035831,3.10877,2,Cinéma le Rio,"Cinéma de quartier, engagé sur beaucoup de plans, en particulier au travers de son cycle Rencontres d'Ici et d'Ailleurs. Projections en partenariat avec le réseau Traces.",Equipements culturels,Auvergne,178 rue Sous les Vignes,Clermont-Ferrand,63100,178 rue Sous les Vignes Clermont-Ferrand 63100 ,2020,2018,http://www.cinemalerio.com/,Cinéma,,Lieu
45.770568,4.874349,2,Cinéma le Zola,"Cinéma indépendant Art & Essai, engagé sur beaucoup de plans, en particulier sur la question de la migration et en partenariat avec le réseau Traces.",Equipements culturels,Rhône,117 cours Emile Zola,Villeurbanne,69100,117 cours Emile Zola Villeurbanne 69100 ,2020,,https://www.lezola.com/,,,
44.550836,4.6815023,2,Cinéma Regain,Cinéma organisant des projections en partenariat avec le réseau Traces.,Equipements culturels,Ardèche,3 Chemin du Château ,Le Teil,07400,3 Chemin du Château  Le Teil 07400 ,,2018,http://www.cinema-leteil.fr/,Cinéma,,Lieu
45.7682841,4.9466569,2,CNMA,"Le centre national de la mémoire arménienne (CNMA) offre un large choix d’ouvrages sur l’histoire, la littérature et la culture arménienne, en français, arménien occidental et oriental. Collaborations au sein du réseau Traces.",Patrimoine & mémoire,Rhône,32 rue du 24 Avril 1915,Décines-Charpieu,69150,32 rue du 24 Avril 1915 Décines-Charpieu 69150 ,,2018,https://cnma.fr/,,,Institution
45.7416631,4.8946553,2,Collectif « Tou∙te∙s concerné∙e∙s ! »,Appeler à une société plus juste et inclusive à l’égard des personnes atteintes de troubles psychique. Participe à la biennale Traces 2020.,Solidarités,Rhône,95 Boulevard Pinel,Bron,69678,95 Boulevard Pinel Bron 69678 ,2020,,,,,
45.7492112,4.836951,2,Collectif des étudiant·e·s étranger·e·s de Lyon sans papiers et solidaires,"Apporter une solidarité concrète aux étudiant-e-s étrangers, sans papiers, ou menacé-e-s de le devenir, par le conseil, l'information et le soutien mutuel dans les différents instants (inscription, préfecture, tribunal, etc.).",Solidarités,Rhône,86 Rue Pasteur,Lyon,69007,86 Rue Pasteur Lyon 69007 ,Construction Biennale,,https://www.facebook.com/Collectif-des-%C3%A9tudiant-e-s-%C3%A9trangers-de-Lyon-sans-papiers-et-solidaires-161228107544728/,,,
45.7694909,4.8285712,2,Collectif item,Le collectif ITEM est une structure de production indépendante composée d’une douzaine de photographes. Les migrations sont au cœur du travail de plusieurs des membres du collectif.,Artistes,Rhône,3 impasse Fernand Rey,Lyon,69001,3 impasse Fernand Rey Lyon 69001 ,construction,,http://www.collectifitem.com/,Photographes,,Collectif
45.1984432,5.7380394,2,Collectif K-LI-P,"Collectif artistique dont les œuvres abordent la notion d'identité et d'existence. Travail avec des jeunes mineurs en collaboration avec l'association 3aMIE, et a participé à une exposition lors de la Biennale Traces 2018. ",Artistes,Isère,12 avenue Maréchal Randon,Grenoble,38000,12 avenue Maréchal Randon Grenoble 38000 ,Construction Biennale,2018,https://compagnieklip.wixsite.com/k-li-p,Culturelle,,Association
45.9672905,2.9694586,2,Collectif Lilananda,"Rassemble musiciens, chanteurs, techniciens et amateurs de musique autour de la création de spectacles pour tous les publics. Participe à la biennale Traces 2020.",Artistes,Auvergne,Les Taravelles,Manzat,63410,Les Taravelles Manzat 63410 ,2020,,https://www.lilananda.fr/,,,
45.77842260000001,4.837246599999999,2,Collectif soutien et habitants du collège Maurice Scève,Collectif militant pour la prise en charge des demandeurs d'asile résidant dans l'ancien collège Maurice Scève. Participe à la biennale Traces 2020.,,Rhône,Rue Louis Thévenet,Lyon,69004,Rue Louis Thévenet Lyon 69004 ,2020,,,,,
45.7550994,4.842148799999999,2,Collectif X,Compagnie théâtrale. Participe à la biennale Traces 2020.,Artistes,Rhône,14 Rue Basse combalot,Lyon,69007,14 Rue Basse combalot Lyon 69007 ,2020,,https://www.collectifx.com/l-affaire-correra,Theatre,,Compagnie
45.4510882,4.4036462,2,COMEDE 42,"Le Comede Loire propose un espace de parole, d’accueil et de soutien à l’orientation de personnes en souffrance psychique liée à l’exil, aux persécutions et violences vécues dans leur pays d’origine",,Loire,2 Rue des Adieux,Saint-Etienne,42000,2 Rue des Adieux Saint-Etienne 42000 ,Construction Biennale,,https://www.comede.org/le-comede-dans-la-loire/,,,
45.1498027,5.323511799999999,2,Communaute de Communes Saint-Marcellin Vercors Isère,"Accueille depuis 10 ans la biennale interculturelle « De Nord en Sud » (initiée par le Syndicat Mixte Pays du Sud Gésivaudan). Entre diffusion et éducation artistique et culturelle, l'événement a reçu depuis 2008 l'Algérie, le Maroc ou encore le Sénégal.",Collectivités Territoriales,Isère,7 Rue du Colombier,Saint Marcellin,38160,7 Rue du Colombier Saint Marcellin 38160 ,2020,"2018, 2016",http://www.saintmarcellin-vercors-Isère.fr/,Communauté de Communes,,Collectivité Territoriale
46.1313238,5.1642393,2,Communauté Emmaüs de Bourg-en-Bresse,"Hébergement, Habillement, Accueil, Alimentation, Interpellation (mobilisation-plaidoyer).",Solidarités,Ain,Le Village,Servas,01960,Le Village Servas 01960 ,,,https://www.label-emmaus.co/fr/nos-boutiques/communaute-emmaus-bourg-en-bresse-boutique/,,,
45.7481357,4.8289883,2,Coordination Urgence Migrants,"Lieu de concertation et de coordination entre individus et associations impliqués auprès des migrants, principalement dans les situations d’urgence. ",,Rhône,34 Cours du verdun Perrache,Lyon,69002,34 Cours du verdun Perrache Lyon 69002 ,,,http://www.coordination-urgence-migrants.org/,,,
45.439695,4.3871779,2,CTE / Collectif Terrain D'Entente,Implication des publics sur les questions d’amélioration et d’appropriation du cadre de vie. Partenaire de la biennale Traces 2018.,,Loire,N/a,Saint-Etienne,69120,N/a Saint-Etienne 69120 ,,2018,https://www.collectifterraindentente.com,,,Collectif
45.4411369,4.3813986,2,Ecole d'archi de Saint-Etienne,"Ecole d'architecture qui s'engage contre les discriminations et le racisme, avec sa semaine « Archi-Citoyen ». Evénements en collaboration avec Traces.",,Loire,1 Rue Buisson,Saint-Etienne,42000,1 Rue Buisson Saint-Etienne 42000 ,2020,,https://www.st-etienne.archi.fr/,,,
45.4345047,4.3864687,2,École de l'oralité,Laboratoire de partage de cultures des patrimoines sonores et musicaux dans toute leur diversité culturelle. Echange par la sensibilisation à l’interculturalité et la pratique artistique collective. Contribue au réseau Traces.,Education & Educ pop,Loire,15 rue Henri Gonnard,Saint-Etienne,42000,15 rue Henri Gonnard Saint-Etienne 42000 ,Construction Biennale,,http://www.ecoledeloralite.org/,,,
46.2117355,5.320730699999999,2,Écomusée de Saint Etienne du Bois,Lieu d'exposition avec des programmations en lien avec les thématiques des migrations. Participe à la biennale Traces 2020.,,Ain,100 route de Bourg,Saint-Etienne-du-Bois,01370,100 route de Bourg Saint-Etienne-du-Bois 01370 ,2020,,https://www.ecomuseebresse.fr/,,,
45.7416549,4.8811509,2,EGM,États Généraux des Migrations. Centaines de collectifs et associations présentes sur le terrain. Organisation d'événements publics pour dénoncer la politique actuelle et être force de proposition afin d'obtenir un changement radical de la politique migratoire.,"Solidarités, Réseau",Rhône,8 avenue Rockefeller,Lyon,69008,8 avenue Rockefeller Lyon 69008 ,,,https://eg-migrations.org/,,,
45.1641585,5.732971800000001,2,Espace 600,"Scène régionale, à la fois théâtre ouvert à la création contemporaine pour la jeunesse, théâtre de découverte de jeunes compagnies et théâtre de proximité au cœur de la Villeneuve de Grenoble. Contribue au réseau Traces.",Equipements culturels,Isère,97 Galerie de l'Arlequin,Grenoble,38100,97 Galerie de l'Arlequin Grenoble 38100 ,,2018,https://www.espace600.fr/,,,Lieu
45.774936,3.0791218,2,Faratanin Fraternité Radio Campus ,Émission réalisée par et avec des mineurs isolés étrangers récemment arrivés à Clermont-Ferrand. Reportages sur les thématiques de la migration.,Médias,Auvergne,Impasse Bonnabaud,Clermont-Ferrand,63000,Impasse Bonnabaud Clermont-Ferrand 63000 ,Construction Biennale,2018,https://www.facebook.com/farataninfraternite,Radio,,Association
,,2,Festival des Solidarités,,,National,,,,   ,,2018,https://www.festivaldessolidarites.org/,,,Festival
46.2056504,5.2307453,2,Festival photographie Bourg-en-Bresse - Dans ta Chambre ,"L'association Dans Ta Chambre est une association culturelle et artistique organisant un festival de photographie (""VRAIMENT ???""). Collaborations au sein du réseau Traces.",,Ain,22 Rue Charles Robin,Bourg-en-Bresse,01000,22 Rue Charles Robin Bourg-en-Bresse 01000 ,,,,,,Association
45.7550994,4.842148799999999,2,Festival Sens Interdit,"Biennale Internationale de Théâtre sur la métropole lyonnaise et la région Auvergne-Rhône Alpes. Questionne les grands thèmes mémoires, identités, résistances.",Equipements culturels,Rhône,14 Rue Basse combalot,Lyon,69007,14 Rue Basse combalot Lyon 69007 ,,2018,http://sensinterdits.org/,Theatre,,Festival
45.1746636,5.5410895,2,FIFMA,Festival International de Films Montagne Autrans. Participe à la biennale Traces 2020.,,Isère,2 Rue du Cinéma,Autrans,38880,2 Rue du Cinéma Autrans 38880 ,2020,,https://festival-autrans.com/fr,,,
45.7539994,4.8472507,2,Filigrane,"Rassemble artistes, acteurs socio-éducatifs et chercheurs, au sein de projets de pratique artistique, en prise avec les territoires. Dialogue et valorisation des cultures. Formations « Langues d'ici, langues d'ailleurs » aux biennales Traces.",,Rhône,165 Avenue de Saxe,Lyon,69003,165 Avenue de Saxe Lyon 69003 ,2020,2018,http://www.filigrane-rhonealpes.fr/,,,
45.6752845,6.388577,2,Garage et librairie des Bauges,"La librairie des Bauges ainsi que le lieu culturel qu'elle coordonne, le Garage, accueille régulièrement des événements de Traces avec échanges.",Equipements culturels,Savoie,104 Rue de la République,Albertville,73200,104 Rue de la République Albertville 73200 ,2020,,https://www.librairiedesbauges.fr/,,,
45.7576536,4.8984459,2,GRAC - Groupement Régional d'Actions cinématographiques,Réseau de salles de cinéma de proximité et indépendantes. Diffusion et valorisation de la culture cinématographique. ,Equipements culturels,Rhône,24 Rue Emile Decorps,Villeurbanne,69100,24 Rue Emile Decorps Villeurbanne 69100 ,,,http://grac.asso.fr,,,Cinéma
45.779221,4.878559,2,Grand Ensemble,"Lieu de production de films indépendants au plus près des réalités sociales, et d'éducation populaire. Thématiques de la guerre, du multilinguisme, et de la mémoire. Construction de la biennale 2020.","Equipements culturels, Artistes",Rhône,39 rue Georges Courteline,Villeurbanne,69100,39 rue Georges Courteline Villeurbanne 69100 ,,2018,http://www.grandensemble.fr/,Cinéma,,Association
,,2,Hestia,"Fondée par des étudiants de droit international public, Hestia est une association de promotion et de protection des Droits Humains qui travaille autour des droits des migrants et des réfugiés.",,,,,,   ,2020,,https://www.hestiapdh.com/projets,,,
44.8190545,5.7574298,2,Hôtel Europa et Golem Théâtre,Compagnie de théâtre. Thématiques en lien avec l'Histoire et la Mémoire. Projet L'Europe sans bagage en lien avec des historiens et des lieux de Mémoire. Contribue au réseau Traces.,Artistes,Isère,Rue des Alpages,Mens,38710,Rue des Alpages Mens 38710 ,,2018,http://hoteleuropa.fr/,Compagnie,,Compagnie
45.732605,4.8318636,2,ICAR - ENS Lyon,"Interactions, Corpus, Apprentissages, Représentations. Laboratoire de Sciences Humaines et Sociales. Collabore avec le réseau Traces sur des événements.",Recherche,Rhône,19 allée de Fontenay,Lyon,69007,19 allée de Fontenay Lyon 69007 ,,,http://icar.cnrs.fr/,Laboratoire de Recherche,,Recherche
45.76751429999999,3.0816913,2,ITSRA ,Institut de Travail Social de la Région Auvergne. Formations aux métiers du social. Accueille régulièrement des événements du réseau Traces.,,Auvergne,62 avenue Marx-Dormoy,Clermont-Ferrand,63009,62 avenue Marx-Dormoy Clermont-Ferrand 63009 ,,2018,http://itsra.net/wordpress/,,,
44.8956548,4.644732299999999,2,"L'Embarqu'café, café associatif","Café associatif. Concerts, lectures, ateliers, expositions. Participe à la biennale Traces 2020.",,Ardèche,32 Rue Simon Vialet,Vernoux-en-Vivarais,07240,32 Rue Simon Vialet Vernoux-en-Vivarais 07240 ,2020,,https://embarqucafe.wordpress.com/,,,
45.18994319999999,5.7366546,2,La Ligue de l’Enseignement 38,"Mouvement d’éducation populaire qui agit pour la laïcité, la citoyenneté, les valeurs de la République et la vie associative. Organise des événements lors des biennales Traces.","Solidarités, Education & Educ pop",Isère,33 rue Joseph Chanrion,Grenoble,38000,33 rue Joseph Chanrion Grenoble 38000 ,Construction Biennale,2018,http://www.laligue38.org/,,,
45.7470623,4.8357091,2,Laboratoire de recherche CELEC,"Une équipe s'est constituée autour du projet ""Saint-Etienne ville plurilingue"" porté par des chercheurs du CELEC. L'équipe travaille en collaboration avec les étudiants du Master FLE de l'UJM.",Recherche,,14 avenue Berthelot,Lyon,69007,14 avenue Berthelot Lyon 69007 ,,,https://www.msh-lse.fr/laboratoires/celec/,,,
45.7492628,4.8377617,2,Laboratoire de recherche Environnement  ville société,"Laboratoire de Sciences de l’Homme et de la Société, centré sur les sciences des territoires et de l’environnement. Partenariats réguliers avec Traces.",Recherche,,18 Rue Chevreul,Lyon,69362,18 Rue Chevreul Lyon 69362 ,,,http://umr5600.cnrs.fr/fr/lequipe/char/J/,,,
45.7486602,4.8359306,2,Laboratoire de recherche IETT,"L'Institut d'études transtextuelles et transculturelles mène des recherches autour de l'axe: ""Migrations, diasporas, citoyennetés et sécurité""",Recherche,,35 rue Raulin,Lyon,69007,35 rue Raulin Lyon 69007 ,,,https://iett.univ-lyon3.fr/axe-3-migrations-diasporas-citoyennetes-et-securite,,,
45.72976569999999,4.8268064,2,Laboratoire de recherche Ladec,Laboratoire d'Anthropologie des Enjeux Contemporains. Université lyon 2 – CNRS – IC migrations. ,Recherche,,15 parvis René Descartes,Lyon,69007,15 parvis René Descartes Lyon 69007 ,,,https://ladec.cnrs.fr/,,,
,,2,Laboratoire de recherche le GREMMOS,"Groupe de Recherches et d'Etudes sur les Mémoires du Monde Ouvrier Stéphanois. Thématiques des migrations, partenaire du réseau Traces.",Recherche,Loire,,,,   ,,,http://www.gremmos.lautre.net/,Laboratoire de Recherche,,Recherche
45.768254,4.8160662,2,Le Chantier Collectif,"Compagnie de théâtre. Thématique de la migration (pièce ""ISF Sans Frontière"". Participe à la biennale Traces 2020.",Artistes,Rhône,8 bis Quai Saint-Vincent,Lyon,69001,8 bis Quai Saint-Vincent Lyon 69001 ,2020,,https://www.facebook.com/ChantierCollectif,,,
45.7831152,4.7967558,2,Le Lien Théâtre,Compagnie de théâtre engagée. Spectacles accompagnés d’événements et d’actions de sensibilisation. Interventions dans les établissements scolaires. ,Artistes,Rhône,237 rue des Erables,Lyon,69009,237 rue des Erables Lyon 69009 ,,,https://www.lelientheatre.com/,,,Compagnie
45.4318596,4.390601,2,Le Remue Méninges,"Café associatif. Rencontres, ateliers, animations, hors-les-murs. Participe à la biennale Traces 2020.",,Loire,43 rue Michelet,Saint-Etienne,42000,43 rue Michelet Saint-Etienne 42000 ,2020,,http://remue-meninges.com/site/,Café Associatif,,Lieu
45.5635748,5.9245619,2,Les Nuits de la Roulotte,"Organise un festival de musique en plein air chaque hiver, autour des cultures tsiganes et nomades. Participe à la biennale Traces 2020.",,Savoie,Placee Président Mitterand,Chambéry,73000,Placee Président Mitterand Chambéry 73000 ,2020,,https://lesnuitsdelaroulotte.com/,,,
45.7617805,4.8712086,2,Les Transformateurs,"Compagnie de spectacle vivant contemporain, associant théâtre, danse, musique, vidéo. Thématiques de la frontière, de la mémoire, de l'(a)normalité. Organise régulièrement des événements en lien avec le réseau Traces.",Artistes,Rhône,21 rue St Victorien ,Lyon,69003,21 rue St Victorien  Lyon 69003 ,,2018,https://www.lestransformateurs.org ,Theatre,,Compagnie
45.7695241,4.830167299999999,2,Mairie du 1er arrondissement,Participe régulièrement à l'organisation de rencontres en collaboration avec le réseau Traces.,Collectivités Territoriales,Rhône,2 Place Sathonay,Lyon,69001,2 Place Sathonay Lyon 69001 ,,2018,https://mairie1.lyon.fr/,,,Collectivité Territoriale
45.6490314,5.6323662,2,Maison d'Izieu,Mémorial de la Seconde Guerre Mondiale. Organise des événements en partenariat avec le réseau Traces.,Patrimoine & mémoire,Ain,70 Route de Lambraz,Izieu,01300,70 Route de Lambraz Izieu 01300 ,,2007,https://www.memorializieu.eu/,,,
45.76811060000001,4.8877255,2,"Maison Livre, de l'Image et du Son (MLIS)","Médiathèque, lieu d'exposition d'art contemporain. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Rhône,247 cours Émile Zola,Villeurbanne,69100,247 cours Émile Zola Villeurbanne 69100 ,,2007,https://mediatheques.villeurbanne.fr/2016/05/maison-du-livre-de-limage-et-du-son/,Bibliothèque/médiathèque,,Lieu
45.6765041,6.3913138,2,Médiathèque Albertville Ugine,"Réseau de médiathèques. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Savoie,135 Place de l'Europe,Albertville,73200,135 Place de l'Europe Albertville 73200 ,Construction Biennale,,http://mediatheques.arlysere.fr,,,
44.61838969999999,4.394388800000001,2,Médiathèque Intercommunale d'Aubenas ,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Ardèche,2 Fbg Camille Laprade,Aubenas,07200,2 Fbg Camille Laprade Aubenas 07200 ,,2018,https://www.bm-aubenas.fr/,Bibliothèque/médiathèque,,Lieu
44.557199,4.7485056,2,Médiathèque intercommunale de Montélimar,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Drôme,16 Avenue du Général de Gaulle ,Montélimar,26200,16 Avenue du Général de Gaulle  Montélimar 26200 ,,2018,https://mediatheque.montelimar-agglo.fr/,Bibliothèque/médiathèque,,Lieu
44.4066052,4.1406642,2,Mediatheque intercommunale du pays de Vans en cevennes,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Ardèche,Route de Païolive ,Les Vans,07140,Route de Païolive  Les Vans 07140 ,,2018,https://cdc-vansencevennes.reseaubibli.fr/index.php?lvl=cmspage&pageid=6&id_rubrique=24,Bibliothèque/médiathèque,,Lieu
45.8362912,4.615895,2,Mediatheque municipale de l'Abresle,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Rhône,Place de la République,Abresle,69210,Place de la République Abresle 69210 ,,2018,http://www.mediatheque-2l.fr/index,Bibliothèque/médiathèque,,Lieu
44.7359289,4.5983597,2,Médiathèque municipale Jacques Dupin,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Ardèche,3 Rue Élie Reynier,Privas,07000,3 Rue Élie Reynier Privas 07000 ,,2018,http://www.bm-privas.fr/search.php?action=Accueil,Bibliothèque/médiathèque,,Lieu
45.4632985,4.7693942,2,Mediatheque municipale L'@ancre,"Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Rhône,2 impasse du pressoir,CONDRIEU,69420,2 impasse du pressoir CONDRIEU 69420 ,,2018,http://biblio.vienne-condrieu-agglomeration.fr/?fbclid=IwAR37xervTnze0WvlrzBplt5a-BLsQ-GzHcQRCQ97-fTuS62AOPkNWlpS_f8,Bibliothèque/médiathèque,,Lieu
45.7662954,4.879662199999999,2,Médiathèques départementales de la Drôme ,"Réseau de médiathèques. Programmation en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Rhône,Place du Dr Lazare Goujon,Villeurbanne,69100,Place du Dr Lazare Goujon Villeurbanne 69100 ,,2018,https://mediatheque.ladrome.fr/,Bibliothèque/médiathèque,,Lieu
45.43566190000001,4.3863493,2,Mémorial de la Résistance et de la Déportation,Lieu d'exposition consacré à l'histoire de la résistance et de la déportation en Loire. Valorisation de l'engagement et lutte contre les discriminations et l'extrémisme. Partenariats avec le réseau Traces.,Patrimoine & mémoire,Loire,9 Rue du Théâtre,Saint-Etienne,42000,9 Rue du Théâtre Saint-Etienne 42000 ,,,https://saint-etienne.fr/m%C3%A9morial-r%C3%A9sistance-d%C3%A9portation-loire,Mémorial,,Lieu de mémoire
45.7787529,4.803398,2,Microphone,"Création sonore, recueil de témoignages. Association avec d'autres champs artistiques, et sciences humaines. Collaborations au sein du réseau Traces.",Médias,Rhône,47 rue de la Claire,Lyon,69009,47 rue de la Claire Lyon 69009 ,,,https://www.microphone-parole.com/,Radio,,Association
45.959517,5.357003,2,MJC Ambérieu-en-Bugey,"Maison des Jeunes et de la Culture. Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Ain,Place Jules Ferry,Ambérieu-en-Bugey,01504,Place Jules Ferry Ambérieu-en-Bugey 01504 ,,2018,http://mjc-amberieu.org/,Centre Social/ MJC / Régie,,Lieu
45.4744661,4.5117688,2,MJC de Saint-Chamond,Maison des Jeunes et de la Culture de Saint-Chamond. Participe à la biennale Traces 2020.,,Loire,2 avenue de la Libération,Saint-Chamond,42400,2 avenue de la Libération Saint-Chamond 42400 ,2020,,mjcstchamond.fr/,,,
45.1633848,5.7273782,2,MJC Prémol,"Maison des Jeunes et de la Culture. Événements en lien avec les thématiques des migrations, partenariats avec le réseau Traces.",Equipements culturels,Isère,7 Rue Henry Duhamel,Grenoble,38100,7 Rue Henry Duhamel Grenoble 38100 ,,2018,http://mjctheatrepremol.fr/,Centre Social/ MJC / Régie,,Lieu
45.8141458,4.9002173,2,MJC Rillieux la Pape,Maison des Jeunes et de la Culture de Rillieux-la-Pape. Participe à la biennale Traces 2020.,Equipements culturels,Rhône,9 bis Avenue Général Leclerc,Rillieux-la-Pape,69140,9 bis Avenue Général Leclerc Rillieux-la-Pape 69140 ,2020,2003,http://mjcrillieux.com/,Centre Social/ MJC / Régie,,
45.78429,4.8525119,2,Musée d’art contemporain de Lyon,Accueille une exposition dans le cadre de la biennale Traces 2020.,Equipements culturels,Rhône,81 Quai Charles de Gaulle,Lyon,69006,81 Quai Charles de Gaulle Lyon 69006 ,2020,,https://www.mac-lyon.com/fr,,,
44.54444050000001,4.6793509,2,Musée de la résistance et de la déportation en Ardèche,Découvrir l'histoire de la résistance et de la déportation et notamment les spécificités de la région ardéchoise sur ces thématiques. Partenariats réguliers avec le réseau et accueil d'événements.,Patrimoine & mémoire,Ardèche,15 rue du travail,Le Teil,07400,15 rue du travail Le Teil 07400 ,,2018,http://www.Ardèche-resistance-deportation.fr/,Musée,,Institution
